product_id,sku,name,category,description,handle,status,base_price,price_usd,primary_image,total_variants,stripe_status,created_at,updated_date,gallery_urls,gallery_count,image_status,meta_title,meta_description,search_keywords,tags,gallery_all_images,all_images,name_key_norm,created_at_dt
d95d8861-2c27-4c5e-82c0-0e7ac9486323,VST-0025,Aqua Vest & Tie Set,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",aqua-vest-and-tie-set,active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_03/vest-and-tie_aqua-vest-and-tie-set_1.0.jpg,10,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_03/vest-and-tie_aqua-vest-and-tie-set_1.0.jpg,1,Gallery (Populated),Aqua Vest And Tie Set | KCT Menswear,Shop aqua vest and tie set from KCT Menswear. Fast shipping. Quality tailoring.,"aqua vest and tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_03/vest-and-tie_aqua-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_03/vest-and-tie_aqua-vest-and-tie-set_1.0.jpg,aqua vest and tie set,2025-08-13 00:00:00+00:00
4d1990e7-9413-4f85-9730-18a02fc5d49d,VST-0031,Brown Vest Tie Set,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",brown-medium-vest-tie-set,active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_03/vest-tie_medium-brown-vest-and-tie-set_1.0.jpg,10,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_03/vest-tie_medium-brown-vest-and-tie-set_1.0.jpg,1,Gallery (Populated),Brown Medium Vest Tie Set | KCT Menswear,Shop brown medium vest tie set from KCT Menswear. Fast shipping. Quality tailoring.,"brown medium vest tie set, vest & tie sets, kct menswear, mens suits, wedding suits","brown, vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_03/vest-tie_medium-brown-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_03/vest-tie_medium-brown-vest-and-tie-set_1.0.jpg,brown vest tie set,2025-08-13 00:00:00+00:00
ad8448a1-f934-4e22-905b-fa9dedef6b28,TUX-012,Burgundy Tuxedo Jacket With Black Satin Lapel,Tuxedos,"Premium slim fit tuxedo with satin Standard lapel - Perfect for weddings, proms, and black-tie events",burgundy-tuxedo-jacket-with-black-satin-lapel,active,28500,$285.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_4/mens-tuxedos_mens-slim-fit-burgundy-tuxedo-jacket-with-black-satin-lapel_1.0.jpg,21,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_4/mens-tuxedos_mens-slim-fit-burgundy-tuxedo-jacket-with-black-satin-lapel_1.0.jpg,1,Gallery (Populated),Burgundy Tuxedo Jacket With Black Satin Lapel | KCT Menswear,Shop burgundy tuxedo jacket with black satin lapel from KCT Menswear. Fast shipping. Quality tailoring.,"burgundy tuxedo jacket with black satin lapel, tuxedos, kct menswear, mens suits, wedding suits","black, burgundy, tuxedo, formal, business, satin, premium, summer",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_4/mens-tuxedos_mens-slim-fit-burgundy-tuxedo-jacket-with-black-satin-lapel_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_4/mens-tuxedos_mens-slim-fit-burgundy-tuxedo-jacket-with-black-satin-lapel_1.0.jpg,burgundy tuxedo jacket with black satin lapel,2025-08-13 00:00:00+00:00
573fc30f-092f-401f-9f99-6d8425c3f797,VST-0024,Burgundy Wine Vest & Tie Set,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",burgundy-wine-vest-and-tie-set,active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/wine-model.png,10,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/wine-model.png,1,Gallery (Populated),Burgundy Wine Vest And Tie Set | KCT Menswear,Shop burgundy wine vest and tie set from KCT Menswear. Fast shipping. Quality tailoring.,"burgundy wine vest and tie set, vest & tie sets, kct menswear, mens suits, wedding suits","burgundy, vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/wine-model.png,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/wine-model.png,burgundy wine vest and tie set,2025-08-13 00:00:00+00:00
f10ea07d-b918-4b01-a212-3b9308bc45dd,SB-BURNT-ORANGE-SET,Burnt Orange Suspender & Bowtie Set,Accessories,"Classic burnt orange suspender and bowtie combination perfect for formal events, vintage-themed occasions, and stylish gatherings. Features adjustable elastic suspenders with durable clips and a match",burnt-orange-suspender-bowtie-set,active,4999,$49.99,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-suspender-bowtie-set/burnt-orange-model.png,6,Ready,2025-08-04T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-suspender-bowtie-set/burnt-orange-model.png;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-suspender-bowtie-set/burnt-orange.jpg,2,Gallery (Populated),Burnt Orange Suspender & Bowtie Set | KCT Menswear,Shop burnt orange suspender & bowtie set from KCT Menswear. Fast shipping. Quality tailoring.,"burnt orange suspender & bowtie set, accessories, kct menswear, mens suits, wedding suits","summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-suspender-bowtie-set/burnt-orange-model.png;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-suspender-bowtie-set/burnt-orange.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-suspender-bowtie-set/burnt-orange-model.png;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-suspender-bowtie-set/burnt-orange.jpg,burnt orange suspender and bowtie set,2025-08-04 00:00:00+00:00
188a8cb3-120d-41a4-82a0-586390069fce,VT-BURNT-ORANGE-SET,Burnt Orange Vest & Tie Set,Vest & Tie Sets,"Complete burnt orange vest and tie ensemble perfect for formal events, proms, and weddings. This sophisticated set includes a perfectly fitted vest and matching necktie crafted from premium materials ",burnt-orange-vest-tie-set,active,4999,$49.99,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/burnt-orange-model.png,10,Ready,2025-08-04T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/burnt-orange-model.png,1,Gallery (Populated),Burnt Orange Vest & Tie Set | KCT Menswear,Shop burnt orange vest & tie set from KCT Menswear. Fast shipping. Quality tailoring.,"burnt orange vest & tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/burnt-orange-model.png,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/burnt-orange-model.png,burnt orange vest and tie set,2025-08-04 00:00:00+00:00
6a6ed003-693b-42fe-b750-11174b1e317a,VT-CANARY-SET,Canary Vest & Tie Set,Vest & Tie Sets,"Complete canary vest and tie ensemble perfect for formal events, proms, and weddings. This sophisticated set includes a perfectly fitted vest and matching necktie crafted from premium materials for a ",canary-vest-tie-set,active,4999,$49.99,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/canary-model.png,10,Ready,2025-08-04T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/canary-model.png,1,Gallery (Populated),Canary Vest & Tie Set | KCT Menswear,Shop canary vest & tie set from KCT Menswear. Fast shipping. Quality tailoring.,"canary vest & tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/canary-model.png,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/canary-model.png,canary vest and tie set,2025-08-04 00:00:00+00:00
5531297f-ceeb-415b-a013-7387ef1b2894,SUIT-004,Charcoal Grey Executive Suit,Men's Suits,Premium formal suit for special occasions and business events,charcoal-grey-executive-suit,active,26500,$265.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_0.webp,21,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_0.webp;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_1.webp;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_2.webp,3,Gallery (Populated),Charcoal Grey Executive Suit | KCT Menswear,Shop charcoal grey executive suit from KCT Menswear. Fast shipping. Quality tailoring.,"charcoal grey executive suit, men's suits, kct menswear, mens suits, wedding suits","charcoal, suit, formal, business, premium, summer",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_0.webp;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_1.webp;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_2.webp,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_0.webp;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_1.webp;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_2.webp,charcoal grey executive suit,2025-08-13 00:00:00+00:00
cf1e6f44-bd02-4759-be1d-ecc57b6c90f6,TUX-013,Charcoal Grey Tuxedo With Black Satin Lapel,Tuxedos,"Premium slim fit tuxedo with satin Standard lapel - Perfect for weddings, proms, and black-tie events",charcoal-grey-tuxedo-with-black-satin-lapel,active,32500,$325.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_3/mens-tuxedos_mens-slim-fit-charcoal-grey-tuxedo-with-black-satin-lapel_1.0.jpg,21,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_3/mens-tuxedos_mens-slim-fit-charcoal-grey-tuxedo-with-black-satin-lapel_1.0.jpg,1,Gallery (Populated),Charcoal Grey Tuxedo With Black Satin Lapel | KCT Menswear,Shop charcoal grey tuxedo with black satin lapel from KCT Menswear. Fast shipping. Quality tailoring.,"charcoal grey tuxedo with black satin lapel, tuxedos, kct menswear, mens suits, wedding suits","black, charcoal, tuxedo, formal, business, satin, premium, summer",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_3/mens-tuxedos_mens-slim-fit-charcoal-grey-tuxedo-with-black-satin-lapel_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_3/mens-tuxedos_mens-slim-fit-charcoal-grey-tuxedo-with-black-satin-lapel_1.0.jpg,charcoal grey tuxedo with black satin lapel,2025-08-13 00:00:00+00:00
8309ecef-685a-45fb-85be-366cfb690e21,VT-CHOCOLATE-BROWN-SET,Chocolate Brown Vest & Tie Set,Vest & Tie Sets,"Complete chocolate brown vest and tie ensemble perfect for formal events, proms, and weddings. This sophisticated set includes a perfectly fitted vest and matching necktie crafted from premium materia",chocolate-brown-vest-tie-set,active,4999,$49.99,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/chocolate-brown-model.png,10,Ready,2025-08-04T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/chocolate-brown-model.png,1,Gallery (Populated),Chocolate Brown Vest & Tie Set | KCT Menswear,Shop chocolate brown vest & tie set from KCT Menswear. Fast shipping. Quality tailoring.,"chocolate brown vest & tie set, vest & tie sets, kct menswear, mens suits, wedding suits","brown, vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/chocolate-brown-model.png,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/chocolate-brown-model.png,chocolate brown vest and tie set,2025-08-04 00:00:00+00:00
e1b46279-80b5-4302-abc3-5e96974c3c19,VST-0004,Cinnamon Vest & Tie Set,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",cinnamon-vest-and-tie-set,active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_04/nan_cinnamon-vest-and-tie-set_1.0.jpg,10,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_04/nan_cinnamon-vest-and-tie-set_1.0.jpg,1,Gallery (Populated),Cinnamon Vest And Tie Set | KCT Menswear,Shop cinnamon vest and tie set from KCT Menswear. Fast shipping. Quality tailoring.,"cinnamon vest and tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_04/nan_cinnamon-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_04/nan_cinnamon-vest-and-tie-set_1.0.jpg,cinnamon vest and tie set,2025-08-13 00:00:00+00:00
176a4aff-5e0a-4ad8-bef3-10e7f779d932,TUX-008,Classic Black Tuxedo With Satin Notch Lapel,Tuxedos,"Premium slim fit tuxedo with satin Notch lapel - Perfect for weddings, proms, and black-tie events",classic-black-tuxedo-with-satin-notch-lapel,active,29500,$295.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_3/mens-tuxedos_mens-slim-fit-classic-black-tuxedo-with-satin-notch-lapel_1.0.jpg,21,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_3/mens-tuxedos_mens-slim-fit-classic-black-tuxedo-with-satin-notch-lapel_1.0.jpg,1,Gallery (Populated),Classic Black Tuxedo With Satin Notch Lapel | KCT Menswear,Shop classic black tuxedo with satin notch lapel from KCT Menswear. Fast shipping. Quality tailoring.,"classic black tuxedo with satin notch lapel, tuxedos, kct menswear, mens suits, wedding suits","black, tuxedo, formal, business, satin, premium, summer",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_3/mens-tuxedos_mens-slim-fit-classic-black-tuxedo-with-satin-notch-lapel_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_3/mens-tuxedos_mens-slim-fit-classic-black-tuxedo-with-satin-notch-lapel_1.0.jpg,classic black tuxedo with satin notch lapel,2025-08-13 00:00:00+00:00
6006bb35-ec1e-4a4d-ba31-86013c648bea,SUIT-003,Classic Navy Business Suit,Men's Suits,Premium formal suit for special occasions and business events,classic-navy-business-suit,active,24500,$245.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_0.webp,21,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_0.webp;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_1.webp;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_2.webp,3,Gallery (Populated),Classic Navy Business Suit | KCT Menswear,Shop classic navy business suit from KCT Menswear. Fast shipping. Quality tailoring.,"classic navy business suit, men's suits, kct menswear, mens suits, wedding suits","navy, suit, business, formal, premium, summer",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_0.webp;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_1.webp;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_2.webp,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_0.webp;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_1.webp;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_2.webp,classic navy business suit,2025-08-13 00:00:00+00:00
f8dd7c77-b2bd-4c41-8a25-694d3c51f2d0,VT-CORAL-SET,Coral Vest & Tie Set,Vest & Tie Sets,"Complete coral vest and tie ensemble perfect for formal events, proms, and weddings. This sophisticated set includes a perfectly fitted vest and matching necktie crafted from premium materials for a p",coral-vest-tie-set,active,4999,$49.99,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/coral-model.png,10,Ready,2025-08-04T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/coral-model.png,1,Gallery (Populated),Coral Vest & Tie Set | KCT Menswear,Shop coral vest & tie set from KCT Menswear. Fast shipping. Quality tailoring.,"coral vest & tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/coral-model.png,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/coral-model.png,coral vest and tie set,2025-08-04 00:00:00+00:00
ae12535b-d125-46f3-b448-f72a3c3e9bad,VT-DARK-BURGUNDY-SET,Dark Burgundy Vest & Tie Set,Vest & Tie Sets,"Complete dark burgundy vest and tie ensemble perfect for formal events, proms, and weddings. This sophisticated set includes a perfectly fitted vest and matching necktie crafted from premium materials",dark-burgundy-vest-tie-set,active,4999,$49.99,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dark-burgundy-model.png,10,Ready,2025-08-04T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dark-burgundy-model.png,1,Gallery (Populated),Dark Burgundy Vest & Tie Set | KCT Menswear,Shop dark burgundy vest & tie set from KCT Menswear. Fast shipping. Quality tailoring.,"dark burgundy vest & tie set, vest & tie sets, kct menswear, mens suits, wedding suits","burgundy, vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dark-burgundy-model.png,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dark-burgundy-model.png,dark burgundy vest and tie set,2025-08-04 00:00:00+00:00
16a8f7f2-42c2-4b19-bb4c-88c877a96b8b,TUX-015,Dazzling Silver Tuxedo With Black Paisley Design,Tuxedos,"Premium slim fit tuxedo with satin Paisley lapel - Perfect for weddings, proms, and black-tie events",dazzling-silver-tuxedo-with-black-paisley-design,active,42500,$425.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_4/nan_dazzling-shiny-silver-tuxedo-with-black-paisley-design-a-showstopper-prom-and-wedding-seasons_2.0.jpg,21,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_4/nan_dazzling-shiny-silver-tuxedo-with-black-paisley-design-a-showstopper-prom-and-wedding-seasons_2.0.jpg,1,Gallery (Populated),Dazzling Silver Tuxedo With Black Paisley Design | KCT Menswear,Shop dazzling silver tuxedo with black paisley design from KCT Menswear. Fast shipping. Quality tailoring.,"dazzling silver tuxedo with black paisley design, tuxedos, kct menswear, mens suits, wedding suits","black, silver, tuxedo, formal, business, satin, premium, summer",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_4/nan_dazzling-shiny-silver-tuxedo-with-black-paisley-design-a-showstopper-prom-and-wedding-seasons_2.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_4/nan_dazzling-shiny-silver-tuxedo-with-black-paisley-design-a-showstopper-prom-and-wedding-seasons_2.0.jpg,dazzling silver tuxedo with black paisley design,2025-08-13 00:00:00+00:00
b4613d6c-c63c-4776-b28c-5137e58335f2,SB-DUSTY-ROSE-SET,Dusty Rose Suspender & Bowtie Set,Accessories,"Classic dusty rose suspender and bowtie combination perfect for formal events, vintage-themed occasions, and stylish gatherings. Features adjustable elastic suspenders with durable clips and a matchin",dusty-rose-suspender-bowtie-set,active,4999,$49.99,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-suspender-bowtie-set/dusty-rose-model.png,6,Ready,2025-08-04T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-suspender-bowtie-set/dusty-rose-model.png,1,Gallery (Populated),Dusty Rose Suspender & Bowtie Set | KCT Menswear,Shop dusty rose suspender & bowtie set from KCT Menswear. Fast shipping. Quality tailoring.,"dusty rose suspender & bowtie set, accessories, kct menswear, mens suits, wedding suits","summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-suspender-bowtie-set/dusty-rose-model.png,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-suspender-bowtie-set/dusty-rose-model.png,dusty rose suspender and bowtie set,2025-08-04 00:00:00+00:00
26301fd6-bad6-4aae-ae16-7d31eff0efab,VT-DUSTY-ROSE-SET,Dusty Rose Vest & Tie Set,Vest & Tie Sets,"Complete dusty rose vest and tie ensemble perfect for formal events, proms, and weddings. This sophisticated set includes a perfectly fitted vest and matching necktie crafted from premium materials fo",dusty-rose-vest-tie-set,active,4999,$49.99,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dusty-rose-model.png,10,Ready,2025-08-04T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dusty-rose-model.png,1,Gallery (Populated),Dusty Rose Vest & Tie Set | KCT Menswear,Shop dusty rose vest & tie set from KCT Menswear. Fast shipping. Quality tailoring.,"dusty rose vest & tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dusty-rose-model.png,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dusty-rose-model.png,dusty rose vest and tie set,2025-08-04 00:00:00+00:00
62315112-1ebb-45e0-9e8d-16e08fdc281d,VT-DUSTY-SAGE-SET,Dusty Sage Vest & Tie Set,Vest & Tie Sets,"Complete dusty sage vest and tie ensemble perfect for formal events, proms, and weddings. This sophisticated set includes a perfectly fitted vest and matching necktie crafted from premium materials fo",dusty-sage-vest-tie-set,active,4999,$49.99,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dusty-sage-model.png,10,Ready,2025-08-04T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dusty-sage-model.png,1,Gallery (Populated),Dusty Sage Vest & Tie Set | KCT Menswear,Shop dusty sage vest & tie set from KCT Menswear. Fast shipping. Quality tailoring.,"dusty sage vest & tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dusty-sage-model.png,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dusty-sage-model.png,dusty sage vest and tie set,2025-08-04 00:00:00+00:00
1c4f32b3-e97d-4dbd-b875-e55b8272e737,SUIT-001,Emerald Green Tuxedo With Black Satin Lapel,Men's Suits,Premium formal suit for special occasions and business events,emerald-green-tuxedo-with-black-satin-lapel,active,32500,$325.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_3/mens-suits_mens-slim-fit-emerald-green-tuxedo-with-black-satin-lapel_1.0.png,21,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_3/mens-suits_mens-slim-fit-emerald-green-tuxedo-with-black-satin-lapel_1.0.png,1,Gallery (Populated),Emerald Green Tuxedo With Black Satin Lapel | KCT Menswear,Shop emerald green tuxedo with black satin lapel from KCT Menswear. Fast shipping. Quality tailoring.,"emerald green tuxedo with black satin lapel, men's suits, kct menswear, mens suits, wedding suits","black, green, suit, formal, business, satin, premium, summer",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_3/mens-suits_mens-slim-fit-emerald-green-tuxedo-with-black-satin-lapel_1.0.png,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_3/mens-suits_mens-slim-fit-emerald-green-tuxedo-with-black-satin-lapel_1.0.png,emerald green tuxedo with black satin lapel,2025-08-13 00:00:00+00:00
